Wall time,Step,Value
1640138054.7134178,0,0.7585746049880981
1640138457.760103,1,0.7174411416053772
1640138734.5388918,2,0.7005542516708374
1640139058.858103,3,0.687455952167511
1640139382.7599528,4,0.6752060651779175
1640139685.289531,5,0.7084462642669678
1640140041.1869516,6,0.6752060651779175
1640140392.496271,7,0.6752060651779175
1640140769.733026,8,0.6752060651779175
1640141079.101006,9,0.6738816499710083
1640141436.4387624,10,0.683542788028717
1640141784.6862924,11,0.6666898727416992
1640142132.2791848,12,0.6689900159835815
1640142471.364741,13,0.6666898727416992
1640142819.1076114,14,0.6666898727416992
1640143150.344782,15,0.6666898727416992
1640143496.186197,16,0.6602070927619934
1640143848.5531526,17,0.6770554780960083
1640144195.1633,18,0.6602070927619934
1640144555.5810647,19,0.6602070927619934
1640144909.8722732,20,0.6602070927619934
1640145236.4785547,21,0.6589446663856506
1640145567.2163403,22,0.6737743020057678
1640145895.0109727,23,0.6507728695869446
1640146236.5004735,24,0.6683719158172607
1640146561.838663,25,0.6507728695869446
1640146900.9410434,26,0.6507728695869446
1640147228.901463,27,0.6507728695869446
1640147554.7806404,28,0.6507728695869446
1640147876.8010566,29,0.6507728695869446
1640148198.6400425,30,0.6507728695869446
1640148520.2670407,31,0.6507728695869446
1640148854.1360304,32,0.6507728695869446
1640149176.0842524,33,0.6507728695869446
1640149500.8444464,34,0.6507728695869446
1640149826.8823786,35,0.6492352485656738
1640150148.2376974,36,0.6573854088783264
1640150468.9209373,37,0.6492352485656738
1640150793.9730544,38,0.6492352485656738
1640151120.4163983,39,0.6492352485656738
1640151446.2890146,40,0.6492352485656738
1640151775.0731719,41,0.6492352485656738
1640152098.5917046,42,0.6492352485656738
1640152417.3332043,43,0.6492352485656738
1640152736.443349,44,0.6492352485656738
1640153054.9835787,45,0.6492352485656738
1640153375.997805,46,0.6492352485656738
1640153695.9188948,47,0.6492352485656738
1640154017.0255427,48,0.6492352485656738
1640154343.4937522,49,0.6492352485656738
1640154665.6996648,50,0.6492352485656738
1640154985.260732,51,0.6492352485656738
1640155303.4370165,52,0.6492352485656738
1640155629.0078213,53,0.6492352485656738
1640155948.6056025,54,0.6451290249824524
1640156262.0782971,55,0.6558323502540588
1640156578.018748,56,0.6451290249824524
1640156891.304362,57,0.6451290249824524
1640157214.729318,58,0.6451290249824524
1640157530.4074273,59,0.6451290249824524
1640157850.597043,60,0.6451290249824524
1640158163.6632774,61,0.6451290249824524
1640158481.1112428,62,0.6451290249824524
1640158798.4691503,63,0.6451290249824524
1640159124.7437658,64,0.6451290249824524
1640159439.1320648,65,0.6451290249824524
1640159755.472262,66,0.6451290249824524
1640160068.343876,67,0.6451290249824524
1640160387.4844673,68,0.6451290249824524
1640160701.9051595,69,0.6451290249824524
1640161024.1951637,70,0.6394475102424622
1640161357.824776,71,0.6528747081756592
1640161684.9679735,72,0.6394475102424622
1640162012.3897004,73,0.6394475102424622
1640162345.850841,74,0.6394475102424622
1640162675.8248484,75,0.6394475102424622
1640163017.7322648,76,0.6394475102424622
1640163352.436419,77,0.6394475102424622
1640163679.132317,78,0.6394475102424622
1640164016.9613109,79,0.6394475102424622
1640164348.7111702,80,0.6394475102424622
1640164682.4518795,81,0.6394475102424622
1640165013.2350252,82,0.6394475102424622
