Wall time,Step,Value
1643137407.4196014,0,0.4788772463798523
1643137580.7423816,1,0.4788772463798523
1643137738.4180198,2,0.4788772463798523
1643137865.0800335,3,0.4788772463798523
1643138034.1633232,4,0.4788772463798523
1643138184.3606267,5,0.4788772463798523
1643138320.8830478,6,0.4788772463798523
1643138445.886915,7,0.4788772463798523
1643138558.4984474,8,0.4788772463798523
1643138710.0610898,9,0.4788772463798523
1643138812.7040343,10,0.4788772463798523
1643138914.9735656,11,0.4788772463798523
1643139069.017569,12,0.4788772463798523
1643139210.3471098,13,0.4788772463798523
1643139339.7178886,14,0.4788772463798523
1643139526.2883794,15,0.4788772463798523
1643139673.6200745,16,0.4788772463798523
1643139821.6814966,17,0.4788772463798523
1643139978.8076289,18,0.4788772463798523
1643140128.7219589,19,0.4788772463798523
1643140306.5582983,20,0.4788772463798523
1643140448.7259157,21,0.4788772463798523
1643140594.7858646,22,0.4788772463798523
1643140747.330528,23,0.4788772463798523
1643140916.5990334,24,0.4788772463798523
1643141058.9204097,25,0.4788772463798523
1643141229.2091775,26,0.4788772463798523
1643141414.1335611,27,0.4788772463798523
1643141569.5246246,28,0.4788772463798523
1643141751.2101102,29,0.4788772463798523
1643141891.5712602,30,0.4788772463798523
1643142083.110778,31,0.4788772463798523
1643142261.7879004,32,0.4788772463798523
1643142402.3882258,33,0.4788772463798523
1643142543.611097,34,0.4788772463798523
1643142721.4139335,35,0.4788772463798523
1643142861.1747758,36,0.4788772463798523
1643143018.7935195,37,0.4788772463798523
1643143170.2905378,38,0.4788772463798523
1643143320.6249466,39,0.4788772463798523
1643143455.4639304,40,0.4788772463798523
1643143604.5889683,41,0.4788772463798523
1643143743.1838756,42,0.4788772463798523
1643143894.7187405,43,0.4788772463798523
1643144040.6761205,44,0.4788772463798523
1643144192.7862868,45,0.4788772463798523
1643144331.9579577,46,0.4788772463798523
1643144474.4850974,47,0.4788772463798523
1643144614.7121239,48,0.4788772463798523
1643144754.812921,49,0.4788772463798523
1643144891.1750784,50,0.4788772463798523
1643145080.5400972,51,0.4788772463798523
1643145234.344244,52,0.4788772463798523
1643145375.166935,53,0.4788772463798523
1643145570.5133991,54,0.4788772463798523
1643145707.2472615,55,0.4788772463798523
1643145855.3280523,56,0.4788772463798523
1643146033.6356668,57,0.4788772463798523
1643146214.306645,58,0.4788772463798523
1643146383.8078,59,0.4788772463798523
1643146540.6891637,60,0.4788772463798523
1643146726.4385018,61,0.4788772463798523
1643146875.779038,62,0.4788772463798523
1643147022.0474405,63,0.4788772463798523
1643147207.01231,64,0.4788772463798523
1643147346.193964,65,0.4788772463798523
1643147485.8967211,66,0.4788772463798523
1643147668.069746,67,0.4788772463798523
1643147849.4996397,68,0.4788772463798523
1643148022.2966807,69,0.4788772463798523
1643148166.8200097,70,0.4788772463798523
1643148361.329483,71,0.4788772463798523
1643148502.1876104,72,0.4788772463798523
1643148646.9660413,73,0.4788772463798523
1643148785.9466364,74,0.4788772463798523
1643148940.888843,75,0.4788772463798523
1643149083.5119152,76,0.4788772463798523
1643149223.6777778,77,0.4788772463798523
1643149381.6592438,78,0.4788772463798523
1643149519.8230608,79,0.4788772463798523
1643149676.6769474,80,0.4788772463798523
1643149819.0739233,81,0.4788772463798523
1643149961.2609541,82,0.4788772463798523
1643150120.2925568,83,0.4788772463798523
1643150262.7628598,84,0.4788772463798523
1643150422.1133249,85,0.4788772463798523
1643150569.6611319,86,0.4788772463798523
1643150722.6521857,87,0.4788772463798523
1643150867.6563234,88,0.4788772463798523
1643151008.8334715,89,0.4788772463798523
1643151190.2741363,90,0.4788772463798523
1643151286.6495767,91,0.4788772463798523
1643151422.7581992,92,0.4788772463798523
1643151590.6086574,93,0.4788772463798523
1643151692.603127,94,0.4788772463798523
1643151878.0933444,95,0.4788772463798523
1643152009.4928732,96,0.4788772463798523
1643152156.2460194,97,0.4788772463798523
1643152269.2208116,98,0.4788772463798523
1643152400.9271207,99,0.4788772463798523
1643152543.431897,100,0.4788772463798523
1643152724.9489079,101,0.4788772463798523
1643152864.967764,102,0.4788772463798523
1643152966.4372194,103,0.4788772463798523
1643153118.7063785,104,0.4788772463798523
1643153271.286246,105,0.4788772463798523
1643153410.0288315,106,0.4788772463798523
1643153598.9944212,107,0.4788772463798523
1643153789.2332027,108,0.4788772463798523
1643153936.4701557,109,0.4788772463798523
1643154081.6241627,110,0.4788772463798523
1643154246.5154657,111,0.4788772463798523
1643154403.9227078,112,0.4788772463798523
1643154552.7446632,113,0.4788772463798523
1643154695.336103,114,0.4788772463798523
1643154838.04592,115,0.4788772463798523
1643154936.2159882,116,0.4788772463798523
1643155127.081728,117,0.4788772463798523
1643155267.0494936,118,0.4788772463798523
1643155402.7576253,119,0.4788772463798523
1643155497.3108513,120,0.4788772463798523
1643155593.3155944,121,0.4788772463798523
1643155741.9414477,122,0.4788772463798523
1643155898.6751728,123,0.4788772463798523
1643156097.996615,124,0.4788772463798523
1643156241.6973448,125,0.4788772463798523
1643156401.8476775,126,0.4788772463798523
1643156538.661628,127,0.4788772463798523
1643156737.5043778,128,0.4788772463798523
1643156896.2449958,129,0.4788772463798523
1643157043.8925633,130,0.4788772463798523
1643157193.2739162,131,0.4788772463798523
1643157388.4870014,132,0.4788772463798523
1643157538.9646637,133,0.4788772463798523
1643157729.7270625,134,0.4788772463798523
1643157866.5545938,135,0.4788772463798523
1643158031.2911935,136,0.4788772463798523
1643158227.160677,137,0.4788772463798523
1643158384.2330165,138,0.4788772463798523
1643158543.9370887,139,0.4788772463798523
1643158684.123119,140,0.4788772463798523
1643158831.3081431,141,0.4788772463798523
1643159023.5151496,142,0.4788772463798523
1643159125.757404,143,0.4788772463798523
1643159261.4351888,144,0.4788772463798523
1643159419.803824,145,0.4788772463798523
1643159600.02315,146,0.4788772463798523
1643159787.910895,147,0.4788772463798523
1643159928.3214252,148,0.4788772463798523
1643160069.5299492,149,0.4788772463798523
1643160254.9155169,150,0.4788772463798523
1643160392.8805037,151,0.4788772463798523
1643160551.4996753,152,0.4788772463798523
1643160709.2037585,153,0.4788772463798523
1643160850.3617833,154,0.4788772463798523
1643161035.3048074,155,0.4788772463798523
1643161174.6919334,156,0.4788772463798523
1643161311.4422812,157,0.4788772463798523
1643161454.1903315,158,0.4788772463798523
1643161596.7217312,159,0.4788772463798523
1643161746.4501097,160,0.4788772463798523
1643161883.1636841,161,0.4788772463798523
1643162030.0726314,162,0.4788772463798523
1643162183.30646,163,0.4788772463798523
1643162321.3320432,164,0.4788772463798523
1643162469.6819148,165,0.4788772463798523
1643162568.279661,166,0.4788772463798523
1643162718.2658153,167,0.4788772463798523
1643162854.3530905,168,0.4788772463798523
1643163053.9316084,169,0.4788772463798523
1643163216.9479299,170,0.4788772463798523
1643163359.5986166,171,0.4788772463798523
1643163499.0770578,172,0.4788772463798523
1643163641.1123292,173,0.4788772463798523
1643163766.442092,174,0.4788772463798523
1643163922.9300358,175,0.4788772463798523
1643164095.093894,176,0.4788772463798523
1643164245.2570539,177,0.4788772463798523
1643164407.0334933,178,0.4788772463798523
1643164538.6794016,179,0.4788772463798523
1643164666.4196804,180,0.4788772463798523
1643164842.5180287,181,0.4788772463798523
1643164999.396289,182,0.4788772463798523
1643165133.999627,183,0.4788772463798523
1643165277.5748088,184,0.4788772463798523
1643165413.1771364,185,0.4788772463798523
1643165570.0100682,186,0.4788772463798523
1643165711.8654654,187,0.4788772463798523
1643165850.2212524,188,0.4788772463798523
1643166022.0520043,189,0.4788772463798523
1643166198.4797132,190,0.4788772463798523
1643166344.4372485,191,0.4788772463798523
1643166479.4186957,192,0.4788772463798523
1643166627.0509067,193,0.4788772463798523
1643166768.6947267,194,0.4788772463798523
1643166934.4906936,195,0.4788772463798523
1643167116.375568,196,0.4788772463798523
1643167252.144652,197,0.4788772463798523
1643167399.6698122,198,0.4788772463798523
1643167549.6305127,199,0.4788772463798523
1643167697.049727,200,0.4788772463798523
1643167885.2751904,201,0.4788772463798523
1643168064.814276,202,0.4788772463798523
